RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Tee Higgins,1,12,194,16.2,146.0,12.2,0,0.0,48.0,4.0,12,1.0,1,13,0.28300000000000003,13,1,3,10,3,1,1,1,2.0,0.0,0.0,0.0,0.0,31.4
2,Davante Adams,1,10,114,11.4,69.0,6.9,0,0.0,45.0,4.5,13,1.3,1,13,0.382,11,1,4,5,1,1,0,0,2.0,0.0,0.0,0.0,0.0,23.4
3,A.J. Brown,1,11,145,13.2,109.0,9.9,0,0.0,36.0,3.3,8,0.7,1,16,0.5329999999999999,12,1,2,8,1,1,1,1,1.0,0.0,0.0,0.0,0.0,20.5
4,Byron Pringle,1,6,75,12.5,52.0,8.7,0,0.0,23.0,3.8,12,2.0,2,7,0.24100000000000002,7,0,2,4,1,0,0,0,2.0,0.0,0.0,0.0,0.0,19.5
5,Deebo Samuel Sr.,1,9,159,16.3,38.0,4.2,0,0.0,109.0,12.1,22,2.4,1,11,0.314,9,0,0,6,2,1,1,1,0.0,5.0,32.0,0.0,0.0,19.1
6,Isaiah McKenzie,1,11,125,11.4,80.0,7.3,0,0.0,45.0,4.1,14,1.3,1,12,0.27899999999999997,12,1,1,5,1,0,0,0,1.0,1.0,-1.0,0.0,0.0,18.4
7,Amon-Ra St. Brown,1,9,91,10.1,60.0,6.7,0,0.0,31.0,3.4,6,0.7,0,11,0.314,9,0,2,3,2,0,0,0,1.0,2.0,19.0,0.0,0.0,17.0
8,Jaylen Waddle,1,10,92,9.2,35.0,3.5,0,0.0,57.0,5.7,9,0.9,0,12,0.462,10,0,1,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,15.2
9,Stefon Diggs,1,7,85,12.1,54.0,7.7,0,0.0,31.0,4.4,26,3.7,3,13,0.302,8,1,5,5,1,0,0,0,1.0,0.0,0.0,0.0,0.0,14.5
10,Amari Cooper,1,7,85,12.1,74.0,10.6,0,0.0,11.0,1.6,3,0.4,1,11,0.268,9,2,3,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,14.5
11,Tyler Boyd,1,3,85,28.3,23.0,7.7,0,0.0,62.0,20.7,3,1.0,0,5,0.109,3,0,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,14.5
12,Malik Turner,1,3,82,27.3,14.0,4.7,0,0.0,68.0,22.7,62,20.7,2,3,0.073,3,0,1,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,14.2
13,DeVonta Smith,1,5,80,16.0,70.0,14.0,0,0.0,10.0,2.0,2,0.4,0,7,0.25,5,0,1,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,14.0
14,K.J. Osborn,1,5,68,13.6,55.0,11.0,0,0.0,13.0,2.6,3,0.6,0,7,0.2,5,0,3,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,12.8
15,Ja'Marr Chase,1,7,125,17.9,49.0,7.0,0,0.0,76.0,10.9,16,2.3,0,10,0.217,7,0,0,7,2,0,0,0,0.0,0.0,0.0,0.0,0.0,12.5
16,Chris Conley,1,3,60,20.0,45.0,15.0,0,0.0,15.0,5.0,8,2.7,1,3,0.111,3,0,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,12.0
17,Allen Lazard,1,2,45,22.5,35.0,17.5,0,0.0,10.0,5.0,0,0.0,0,5,0.147,2,0,2,2,1,1,0,0,1.0,1.0,13.0,0.0,0.0,11.8
18,Justin Jefferson,1,8,116,14.5,73.0,9.1,0,0.0,43.0,5.4,24,3.0,2,12,0.34299999999999997,8,0,1,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,11.6
19,Cooper Kupp,1,10,109,10.9,57.0,5.7,0,0.0,52.0,5.2,18,1.8,0,13,0.35100000000000003,11,0,4,3,1,1,0,0,0.0,1.0,4.0,0.0,0.0,11.3
20,T.Y. Hilton,1,4,51,12.8,38.0,9.5,0,0.0,13.0,3.3,1,0.3,0,5,0.179,4,0,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,11.1
21,Joshua Palmer,1,5,43,8.6,23.0,4.6,0,0.0,20.0,4.0,11,2.2,1,6,0.17600000000000002,5,0,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.3
22,Antonio Brown,1,10,101,10.1,85.0,8.5,0,0.0,16.0,1.6,0,0.0,0,15,0.517,11,1,0,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,10.1
23,DK Metcalf,1,2,41,20.5,31.0,15.5,0,0.0,10.0,5.0,0,0.0,0,5,0.185,2,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,10.1
24,Brandon Aiyuk,1,4,40,10.0,9.0,2.3,0,0.0,31.0,7.8,0,0.0,0,5,0.14300000000000002,4,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.0
25,Braxton Berrios,1,5,37,7.4,9.0,1.8,0,0.0,28.0,5.6,6,1.2,1,6,0.28600000000000003,5,0,0,2,0,0,0,0,0.0,1.0,3.0,0.0,0.0,10.0
26,Hunter Renfrow,1,3,40,13.3,38.0,12.7,0,0.0,2.0,0.7,0,0.0,0,3,0.12,3,0,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.0
27,Odell Beckham Jr.,1,4,37,9.3,24.0,6.0,0,0.0,13.0,3.3,6,1.5,0,8,0.21600000000000003,4,0,3,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.7
28,Cyril Grayson Jr.,1,3,81,27.0,38.0,12.7,0,0.0,43.0,14.3,0,0.0,0,3,0.10300000000000001,3,0,1,2,1,1,1,1,0.0,1.0,14.0,0.0,0.0,9.5
29,Nico Collins,1,3,33,11.0,14.0,4.7,0,0.0,19.0,6.3,4,1.3,0,4,0.14800000000000002,3,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.3
