RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
15,Raheem Blackshear,1,5,13.0,2.6,12.0,2.4,1,0.2,0,0,0.0,2,0,0,0,0,0,5,4,4,1,11,1.0,40.0,10.0,0.0,0.0,11.3
16,James Robinson,1,13,48.0,3.7,38.0,2.9,10,0.8,0,1,-2.0,0,1,0,0,0,0,16,2,2,1,0,0.0,5.0,2.5,1.0,0.0,11.3
17,Jamaal Williams,1,24,81.0,3.4,37.0,1.5,44,1.8,2,2,-4.0,0,1,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.1
18,Kenneth Gainwell,1,4,22.0,5.5,15.0,3.8,7,1.8,1,0,0.0,4,0,0,0,0,0,8,3,3,1,2,1.0,16.0,5.3,0.0,0.0,9.8
19,Josh Jacobs,1,17,67.0,3.9,13.0,0.8,54,3.2,4,4,-8.0,0,3,0,0,0,0,15,3,3,0,6,0.0,20.0,6.7,0.0,0.0,8.7
20,Raheem Mostert,1,9,26.0,2.9,19.0,2.1,7,0.8,0,1,-1.0,1,1,0,0,0,0,14,0,2,0,0,1.0,0.0,0.0,0.0,0.0,8.6
21,James Conner,1,7,45.0,6.4,19.0,2.7,26,3.7,0,0,0.0,0,2,0,0,0,0,14,5,5,1,2,0.0,19.0,3.8,0.0,0.0,6.4
22,Alvin Kamara,1,9,30.0,3.3,21.0,2.3,9,1.0,0,1,-4.0,0,1,0,0,0,0,10,3,4,0,7,0.0,32.0,10.7,0.0,0.0,6.2
23,Leonard Fournette,1,9,19.0,2.1,16.0,1.8,3,0.3,0,1,-1.0,0,0,0,0,0,0,6,5,7,1,16,0.0,41.0,8.2,0.0,0.0,6.0
24,Darrell Henderson Jr.,1,12,56.0,4.7,39.0,3.3,17,1.4,1,0,0.0,0,2,1,0,0,0,23,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.6
25,Samaje Perine,1,6,51.0,8.5,25.0,4.2,26,4.3,0,1,-2.0,0,2,1,0,0,0,29,1,2,0,0,0.0,3.0,3.0,0.0,0.0,5.4
26,D'Andre Swift,1,2,10.0,5.0,6.0,3.0,4,2.0,0,0,0.0,0,0,0,0,0,0,7,3,4,1,3,0.0,40.0,13.3,0.0,0.0,5.0
27,Devin Singletary,1,8,24.0,3.0,17.0,2.1,7,0.9,0,0,0.0,0,0,0,0,0,0,5,4,5,0,2,0.0,24.0,6.0,0.0,0.0,4.8
28,Antonio Gibson,1,11,36.0,3.3,21.0,1.9,15,1.4,0,1,-1.0,0,0,0,0,0,0,9,2,3,0,0,0.0,11.0,5.5,0.0,0.0,4.7
29,Aaron Jones Sr.,1,9,25.0,2.8,7.0,0.8,18,2.0,0,2,-7.0,0,0,0,0,0,0,9,2,2,0,4,0.0,20.0,10.0,0.0,0.0,4.5
30,David Montgomery,1,14,36.0,2.6,15.0,1.1,21,1.5,0,1,-1.0,0,0,0,0,0,0,8,1,2,0,4,0.0,8.0,8.0,0.0,0.0,4.4
31,AJ Dillon,1,11,34.0,3.1,19.0,1.7,15,1.4,0,0,0.0,0,0,0,0,0,0,9,2,4,0,3,0.0,10.0,5.0,0.0,0.0,4.4
32,Jerick McKinnon,1,3,4.0,1.3,3.0,1.0,1,0.3,0,0,0.0,0,0,0,0,0,0,3,6,8,2,6,0.0,40.0,6.7,0.0,0.0,4.4
33,Brian Robinson Jr.,1,13,44.0,3.4,27.0,2.1,17,1.3,1,0,0.0,0,0,0,0,0,0,6,2,2,0,0,0.0,-6.0,-3.0,0.0,0.0,3.8
34,Deon Jackson,1,11,23.0,2.1,18.0,1.6,5,0.5,0,0,0.0,0,0,0,0,0,0,5,2,3,0,0,0.0,13.0,6.5,0.0,0.0,3.6
35,Caleb Huntley,1,7,34.0,4.9,28.0,4.0,6,0.9,0,1,-1.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.4
36,Rachaad White,1,8,27.0,3.4,18.0,2.3,9,1.1,0,0,0.0,0,0,0,0,0,0,7,3,3,0,5,0.0,7.0,2.3,0.0,0.0,3.4
37,James Cook,1,4,15.0,3.8,8.0,2.0,7,1.8,0,0,0.0,0,0,0,0,0,0,6,2,4,1,2,0.0,18.0,9.0,0.0,0.0,3.3
38,Travis Homer,1,1,7.0,7.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,7,3,3,0,13,0.0,25.0,8.3,0.0,0.0,3.2
39,Isaiah Spiller,1,7,29.0,4.1,13.0,1.9,16,2.3,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.9
40,Jordan Wilkins,1,3,13.0,4.3,10.0,3.3,3,1.0,0,0,0.0,0,0,0,0,0,0,5,4,5,1,1,0.0,15.0,3.8,0.0,0.0,2.8
41,Eno Benjamin,1,4,12.0,3.0,6.0,1.5,6,1.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,15.0,15.0,0.0,0.0,2.7
42,Justin Jackson,1,4,27.0,6.8,10.0,2.5,17,4.3,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.7
43,Spencer Brown,1,3,16.0,5.3,11.0,3.7,5,1.7,0,0,0.0,0,0,0,0,0,0,7,2,3,0,1,0.0,10.0,5.0,0.0,0.0,2.6
44,Khalil Herbert,1,7,23.0,3.3,6.0,0.9,17,2.4,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3
45,D'Onta Foreman,1,7,23.0,3.3,16.0,2.3,7,1.0,0,0,0.0,0,0,0,0,0,0,6,2,3,1,0,0.0,-2.0,-1.0,0.0,0.0,2.1
46,Malcolm Brown,1,2,9.0,4.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,0,0.0,10.0,10.0,0.0,0.0,1.9
47,Justice Hill,1,4,11.0,2.8,4.0,1.0,7,1.8,0,1,-3.0,0,0,0,0,0,0,9,1,1,0,1,0.0,8.0,8.0,0.0,0.0,1.9
48,Clyde Edwards-Helaire,1,4,5.0,1.3,2.0,0.5,3,0.8,0,0,0.0,0,0,0,0,0,0,3,1,2,0,0,0.0,14.0,14.0,0.0,0.0,1.9
49,J.J. Taylor,1,10,9.0,0.9,4.0,0.4,5,0.5,1,3,-6.0,0,0,0,0,0,0,5,1,1,0,3,0.0,8.0,8.0,0.0,0.0,1.7
50,Ty Johnson,1,2,17.0,8.5,13.0,6.5,4,2.0,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7
51,Rex Burkhead,1,1,9.0,9.0,4.0,4.0,5,5.0,0,0,0.0,0,0,0,0,0,0,9,1,2,1,0,0.0,6.0,6.0,0.0,0.0,1.5
52,Dwayne Washington,1,3,7.0,2.3,3.0,1.0,4,1.3,0,1,-1.0,0,0,0,0,0,0,5,1,1,0,3,0.0,7.0,7.0,0.0,0.0,1.4
53,Sony Michel,1,1,12.0,12.0,9.0,9.0,3,3.0,0,0,0.0,0,1,0,0,0,0,12,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.2
54,JaMycal Hasty,1,3,6.0,2.0,1.0,0.3,5,1.7,1,0,0.0,0,0,0,0,0,0,4,1,1,0,2,0.0,5.0,5.0,0.0,0.0,1.1
55,Brandon Bolden,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,5.0,5.0,0.0,0.0,1.0
56,Isiah Pacheco,1,5,5.0,1.0,3.0,0.6,2,0.4,0,0,0.0,0,0,0,0,0,0,2,1,1,0,1,0.0,4.0,4.0,0.0,0.0,0.9
57,Michael Burton,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,9.0,9.0,0.0,0.0,0.9
58,Dontrell Hilliard,1,3,12.0,4.0,9.0,3.0,3,1.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,-4.0,-4.0,0.0,0.0,0.8
59,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,3,0,3,0.0,8.0,8.0,0.0,0.0,0.8
60,Hassan Haskins,1,1,5.0,5.0,4.0,4.0,1,1.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,2,0.0,2.0,2.0,0.0,0.0,0.7
61,Kylin Hill,1,1,7.0,7.0,2.0,2.0,5,5.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
62,Mike Davis,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,7.0,7.0,0.0,0.0,0.7
63,Patrick Ricard,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,2,0.0,4.0,4.0,0.0,0.0,0.6
64,Boston Scott,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
65,DeeJay Dallas,1,1,4.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
66,Ke'Shawn Vaughn,1,2,4.0,2.0,-1.0,-0.5,5,2.5,1,1,-1.0,0,0,0,0,0,0,5,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4
67,Cam Akers,1,5,3.0,0.6,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3
68,Keaontay Ingram,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
69,Phillip Lindsay,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.2
70,Avery Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0.0,2.0,2.0,0.0,0.0,0.2
71,Alexander Mattison,1,2,1.0,0.5,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.1
72,Zamir White,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.1
73,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
75,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
76,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
78,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
79,Ty Chandler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,Cullen Gillaspia,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,Jaret Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,Zonovan Knight,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,La'Mical Perine,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,Salvon Ahmed,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,Gus Edwards,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,Breece Hall,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,Nyheim Hines,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,Jonathan Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,Najee Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,Jerome Ford,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,D'Ernest Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,Demetric Felton Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,C.J. Ham,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,Chuba Hubbard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,Jordan Mason,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,Kyle Juszczyk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,Jaylen Warren,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,Chase Edmonds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,Kene Nwangwu,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dare Ogunbowale,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,Zack Moss,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,Craig Reynolds,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,Pierre Strong Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124,Javonte Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125,Rico Dowdle,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126,Tony Pollard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
127,Ezekiel Elliott,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,Troy Hairston II,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
