RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
19,Dalvin Cook,1,20,90.0,4.5,56.0,2.8,34,1.7,2,2,-3.0,0,2,0,0,0,0,16,3,5,0,1,0.0,6.0,0.0,0.0,10.8
20,Khalil Herbert,1,9,45.0,5.0,32.0,3.6,13,1.4,1,0,0.0,3,2,0,0,0,0,12,1,1,0,0,1.0,-2.0,0.0,0.0,10.3
21,Michael Carter,1,10,60.0,6.0,45.0,4.5,15,1.5,4,0,0.0,0,2,1,0,0,0,22,7,9,2,5,0.0,5.7,0.0,0.0,10.0
22,Kenneth Gainwell,1,5,20.0,4.0,9.0,1.8,11,2.2,0,0,0.0,2,0,0,0,0,0,7,2,4,1,2,1.0,6.0,0.0,0.0,9.2
23,Brandon Bolden,1,3,7.0,2.3,3.0,1.0,4,1.3,0,0,0.0,0,0,0,0,0,0,5,2,2,1,0,0.0,10.5,1.0,0.0,8.8
24,Javonte Williams,1,7,43.0,6.1,30.0,4.3,13,1.9,0,1,-1.0,0,3,0,0,0,0,13,11,12,3,32,0.0,5.9,0.0,1.0,8.8
25,Najee Harris,1,10,23.0,2.3,22.0,2.2,1,0.1,0,3,-7.0,0,1,0,0,0,0,11,2,2,1,1,0.0,1.5,1.0,0.0,8.6
26,Derrick Henry,1,21,82.0,3.9,36.0,1.7,46,2.2,2,0,0.0,0,1,0,0,0,0,18,0,1,1,0,0.0,0.0,0.0,0.0,8.2
27,Aaron Jones Sr.,1,5,49.0,9.8,25.0,5.0,24,4.8,0,0,0.0,0,2,1,0,0,0,29,3,5,1,1,0.0,9.0,0.0,0.0,7.6
28,Josh Jacobs,1,10,57.0,5.7,8.0,0.8,49,4.9,0,1,-1.0,0,1,0,0,0,0,18,1,1,0,6,0.0,16.0,0.0,0.0,7.3
29,Darrell Henderson Jr.,1,13,47.0,3.6,30.0,2.3,17,1.3,0,1,-1.0,0,1,0,0,0,0,18,5,5,0,5,0.0,5.2,0.0,0.0,7.3
30,Ty Montgomery II,1,2,-2.0,-1.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,3,4,1,3,0.0,5.0,1.0,0.0,7.3
31,Austin Ekeler,1,14,36.0,2.6,13.0,0.9,23,1.6,0,2,-3.0,0,0,0,0,0,0,8,4,4,0,5,0.0,9.0,0.0,0.0,7.2
32,Boston Scott,1,4,10.0,2.5,0.0,0.0,10,2.5,1,0,0.0,1,0,0,0,0,0,8,0,0,0,0,1.0,0.0,0.0,0.0,7.0
33,Rex Burkhead,1,14,40.0,2.9,31.0,2.2,9,0.6,1,2,-5.0,0,0,0,0,0,0,8,5,8,0,3,0.0,6.0,0.0,0.0,7.0
34,Zander Horvath,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,2,2,1,0,0.0,3.0,1.0,0.0,6.8
35,Rashaad Penny,1,12,60.0,5.0,11.0,0.9,49,4.1,2,0,0.0,0,2,1,0,0,0,26,2,3,1,7,0.0,3.5,0.0,0.0,6.7
36,Travis Etienne Jr.,1,4,47.0,11.8,18.0,4.5,29,7.3,0,0,0.0,0,2,1,0,0,0,27,2,4,3,0,0.0,9.0,0.0,0.0,6.5
37,Chase Edmonds,1,12,25.0,2.1,10.0,0.8,15,1.3,0,2,-8.0,0,0,0,0,0,0,7,4,4,0,9,0.0,10.0,0.0,0.0,6.5
38,Devin Singletary,1,8,48.0,6.0,33.0,4.1,15,1.9,0,0,0.0,0,2,0,0,0,0,13,2,2,1,8,0.0,7.0,0.0,0.0,6.2
39,Eno Benjamin,1,4,28.0,7.0,3.0,0.8,25,6.3,1,0,0.0,0,1,0,0,0,0,16,3,4,0,18,0.0,11.0,0.0,0.0,6.1
40,Damien Harris,1,9,48.0,5.3,13.0,1.4,35,3.9,2,0,0.0,0,2,0,0,0,0,12,2,3,2,6,0.0,5.0,0.0,0.0,5.8
41,Nyheim Hines,1,3,4.0,1.3,0.0,0.0,4,1.3,0,1,-2.0,0,0,0,0,0,0,3,6,6,2,9,0.0,8.3,0.0,0.0,5.4
42,Melvin Gordon III,1,12,58.0,4.8,29.0,2.4,29,2.4,1,2,-3.0,0,1,0,0,0,0,13,2,2,2,2,0.0,7.0,0.0,1.0,5.2
43,David Montgomery,1,17,26.0,1.5,19.0,1.1,7,0.4,1,2,-4.0,0,0,0,0,0,0,6,3,4,0,18,0.0,8.0,0.0,0.0,5.0
44,Jerick McKinnon,1,4,22.0,5.5,11.0,2.8,11,2.8,0,1,-2.0,0,1,0,0,0,0,18,3,4,0,14,0.0,9.0,0.0,0.0,4.9
45,Ezekiel Elliott,1,10,52.0,5.2,23.0,2.3,29,2.9,0,0,0.0,0,0,0,0,0,0,7,1,2,0,0,0.0,-3.0,0.0,0.0,4.9
46,J.D. McKissic,1,3,8.0,2.7,6.0,2.0,2,0.7,0,0,0.0,0,0,0,0,0,0,5,3,3,0,0,0.0,6.7,0.0,0.0,4.8
47,Kenyan Drake,1,11,31.0,2.8,25.0,2.3,6,0.5,0,2,-2.0,0,0,0,0,0,0,8,1,1,0,0,0.0,15.0,0.0,0.0,4.6
48,Alvin Kamara,1,9,39.0,4.3,16.0,1.8,23,2.6,1,0,0.0,0,1,0,0,0,0,15,3,4,0,2,0.0,2.3,0.0,0.0,4.6
49,Breece Hall,1,6,23.0,3.8,0.0,0.0,0,0.0,0,1,-2.0,0,1,0,0,0,0,14,6,9,2,0,0.0,6.3,0.0,1.0,4.1
50,Elijah Mitchell,1,6,41.0,6.8,28.0,4.7,13,2.2,1,0,0.0,0,2,0,0,0,0,16,0,0,0,0,0.0,0.0,0.0,0.0,4.1
51,Dameon Pierce,1,11,33.0,3.0,23.0,2.1,10,0.9,2,1,-3.0,0,0,0,0,0,0,8,1,1,0,0,0.0,6.0,0.0,0.0,3.9
52,Samaje Perine,1,1,4.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,3,5,0,1,0.0,11.0,0.0,0.0,3.7
53,Alexander Mattison,1,8,36.0,4.5,16.0,2.0,20,2.5,2,1,-1.0,0,1,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,3.6
54,Joshua Kelley,1,4,21.0,5.3,9.0,2.3,12,3.0,0,0,0.0,0,1,0,0,0,0,12,2,2,0,3,0.0,7.0,0.0,0.0,3.5
55,Raheem Mostert,1,5,16.0,3.2,1.0,0.2,15,3.0,1,1,-1.0,0,1,0,0,0,0,11,1,1,0,14,0.0,16.0,0.0,0.0,3.2
56,Jeff Wilson Jr.,1,9,22.0,2.4,12.0,1.3,10,1.1,0,1,-2.0,0,0,0,0,0,0,5,2,2,0,2,0.0,4.0,0.0,0.0,3.0
57,Rhamondre Stevenson,1,8,25.0,3.1,15.0,1.9,10,1.3,1,1,-4.0,0,1,0,0,0,0,12,2,2,0,2,0.0,1.0,0.0,0.0,2.7
58,Matt Breida,1,5,24.0,4.8,14.0,2.8,10,2.0,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,2.4
59,Tony Pollard,1,6,8.0,1.3,2.0,0.3,6,1.0,0,2,-9.0,0,0,0,0,0,0,9,2,2,0,3,0.0,7.0,0.0,0.0,2.2
60,Rachaad White,1,6,14.0,2.3,8.0,1.3,6,1.0,1,1,-1.0,0,0,0,0,0,0,5,2,2,0,1,0.0,3.5,0.0,0.0,2.1
61,Zack Moss,1,6,15.0,2.5,12.0,2.0,3,0.5,0,0,0.0,0,0,0,0,0,0,8,6,6,0,3,0.0,3.5,0.0,1.0,1.6
62,Sony Michel,1,7,12.0,1.7,-1.0,-0.1,13,1.9,0,2,-6.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,1.2
63,Mike Davis,1,2,11.0,5.5,10.0,5.0,1,0.5,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,1.1
64,Justice Hill,1,2,4.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,2,2,0,2,0.0,3.5,0.0,0.0,1.1
65,Alec Ingold,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0,0.0,8.0,0.0,0.0,1.0
66,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,7.0,0.0,0.0,0.7
67,Jaylen Warren,1,3,7.0,2.3,4.0,1.3,3,1.0,0,0,0.0,0,0,0,0,0,0,3,0,1,0,0,0.0,0.0,0.0,0.0,0.7
68,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,6.0,0.0,0.0,0.6
69,D'Onta Foreman,1,2,5.0,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.5
70,Chuba Hubbard,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
71,Mark Ingram II,1,4,22.0,5.5,10.0,2.5,12,3.0,0,0,0.0,0,0,0,0,0,0,7,1,1,0,0,0.0,1.0,0.0,1.0,0.3
72,Travis Homer,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
73,Mike Boone,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0.0,2.0,0.0,0.0,0.2
74,Damien Williams,1,2,2.0,1.0,0.0,0.0,2,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
75,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,0.0,1.0,0.0,0.0,0.1
76,Jonathan Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
77,James Cook,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,1.0,-1.8
78,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
79,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
80,Salvon Ahmed,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
81,Gus Edwards,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85,Raheem Blackshear,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86,Brian Robinson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,Ty Chandler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,Zonovan Knight,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Jaret Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Gary Brightwell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Pierre Strong Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Cam Akers,1,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Qadree Ollison,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Rico Dowdle,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Taiwan Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Jonathan Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Trenton Cannon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Kene Nwangwu,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
108,Jermar Jefferson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Benny Snell Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Jerome Ford,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,D'Ernest Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Demetric Felton Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
113,Jordan Mason,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Kyle Juszczyk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0
115,Trestan Ebner,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Zamir White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Hassan Haskins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Avery Williams,1,2,7.0,3.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,8.0,0.0,0.0,0.0
128,Tyler Allgeier,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
129,Kenneth Walker III,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
131,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
132,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
133,Troy Hairston II,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,0.0
